"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","celltype","contrast","direction"
"GO:0051056","regulation of small GTPase mediated signal transduction","20/303","222/8692",0.0900900900900901,2.58436654476258,4.54455681674322,9.12677830129249e-05,0.0201975603807603,0.0201975603807603,"SIPA1L3/SOS1/PICALM/RELN/KANK1/CHN2/GARNL3/ARHGAP22/FXR1/PREX1/ARHGAP23/CHORDC1/ARHGAP32/OGT/ARHGAP5/RASGRF2/LRP4/TIAM2/SEMA4D/PPP2CB",20,"Oligodendrocyte","PD_vs_Ctrl","Up"
"GO:0048667","cell morphogenesis involved in neuron differentiation","25/303","326/8692",0.0766871165644172,2.19988256494361,4.1965239375334,0.000171875948230941,0.0297940702647917,0.0297940702647917,"PTPRS/KIF5B/SOS1/PICALM/KIF13B/CTTN/RELN/UNC5B/TPRN/SEMA6D/DIP2A/ZNF365/ARHGAP32/DPYSL5/SRCIN1/TBCD/LRP4/TIAM2/SEMA4D/WHRN/CTNNA2/ADAM17/NEDD4L/CNTN2/DNM2",25,"Oligodendrocyte","PD_vs_Ctrl","Up"
"GO:0120039","plasma membrane bounded cell projection morphogenesis","28/303","385/8692",0.0727272727272727,2.08628862886289,4.14337827861008,0.000173010658129201,0.0297940702647917,0.0297940702647917,"PTPRS/KIF5B/SOS1/PICALM/KIF13B/CTTN/RELN/KANK1/UNC5B/CNTNAP2/SEMA6D/DIP2A/ZNF365/ARHGAP32/DPYSL5/ARHGEF7/SRCIN1/LRP4/LRP2/TIAM2/SEMA4D/SNX1/TAOK3/CTNNA2/ADAM17/NEDD4L/CNTN2/DNM2",28,"Oligodendrocyte","PD_vs_Ctrl","Up"
"GO:0031647","regulation of protein stability","21/303","251/8692",0.0836653386454183,2.40006311388111,4.2774861934877,0.000175021650900268,0.0297940702647917,0.0297940702647917,"SNCA/HSPA8/CCT4/PTGES3/SUGT1/AHSA1/CREBBP/HSPA1A/HSPB1/NAA16/LSS/MAPK8IP3/CCT3/CRYAB/HSP90AB1/HSP90AA1/APTX/RASSF2/NEDD4L/HSPA1B/HSPD1",21,"Oligodendrocyte","PD_vs_Ctrl","Up"
"GO:0031344","regulation of cell projection organization","29/303","414/8692",0.070048309178744,2.00943862502192,3.99961759311439,0.000251591634306353,0.0367519572038315,0.0367519572038315,"PTPRS/CEP97/KIF13B/SERPINI1/CTTN/RELN/KANK1/P2RX7/SEMA6D/IFT88/PRKD1/FSCN1/PREX1/ZNF365/FKBP4/ARHGAP32/DPYSL5/ARHGEF7/SRCIN1/ZMYND8/CDKL1/LRP4/ANLN/TIAM2/SEMA4D/HSP90AA1/CTNNA2/CCP110/NEDD4L",29,"Oligodendrocyte","PD_vs_Ctrl","Up"
"GO:0010595","positive regulation of endothelial cell migration","10/303","77/8692",0.12987012987013,3.72551540868373,4.56528038169283,0.000315897478654103,0.0436925700163456,0.0436925700163456,"HMGB1/RIN2/PRKD1/HSPB1/GPI/BCAR1/GREM1/EMC10/ITGB1BP1/ADAM17",10,"Oligodendrocyte","PD_vs_Ctrl","Up"
"GO:1902903","regulation of supramolecular fiber organization","20/303","246/8692",0.0813008130081301,2.33223322332233,4.02831447537057,0.000363879346024121,0.0479053287510574,0.0479053287510573,"SNCA/HSPA8/CTTN/KANK1/CLASP1/HSPA1A/PRKD1/PREX1/CDK5RAP2/FKBP4/ARHGEF7/ADD1/CRYAB/TBCD/ITGB1BP1/CTNNA2/PPP2CB/HSPA1B/LIMCH1/EML2",20,"Oligodendrocyte","PD_vs_Ctrl","Up"
"GO:0002181","cytoplasmic translation","35/260","160/8692",0.21875,7.31298076923077,14.152243239072,4.27293299389099e-21,1.89120014309615e-17,1.89120014309615e-17,"RPS11/RPS25/RPL35A/RPL15/GAPDH/RPLP1/FAU/RPL14/RPS2/RPS14/RPL23A/RPS6/RPL41/RPL28/RPS8/RPS5/RPL13/RPSA/UBA52/RPL30/RPL36/RPL18/RPS16/RPL19/RPS27A/RACK1/RPL11/RPS3/RPL8/RPS19/RPL5/RPL29/CNBP/RPS9/RPS4X",35,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:1901740","negative regulation of myoblast fusion","17/260","39/8692",0.435897435897436,14.5723865877712,14.9163107708259,2.06868286458562e-16,4.57799517932798e-13,4.57799517932798e-13,"RPL35A/RPL15/RPLP1/RPL14/RPL23A/RPL41/RPL28/RPL13/UBA52/RPL30/RPL36/RPL18/RPL19/RPL11/RPL8/RPL5/RPL29",17,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0140253","cell-cell fusion","19/260","62/8692",0.306451612903226,10.2449131513648,12.8277217978736,7.74018717864133e-15,4.28225855658332e-12,4.28225855658332e-12,"RPL35A/RPL15/RPLP1/CD81/RPL14/RPL23A/RPL41/RPL28/RPL13/UBA52/RPL30/RPL36/RPL18/RPL19/RPL11/RPL8/RPL5/RPL29/ADAM12",19,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0014902","myotube differentiation","20/260","78/8692",0.256410256410256,8.57199211045365,11.7953619047392,6.66753416464941e-14,2.95105062127383e-11,2.95105062127383e-11,"RPL35A/RPL15/RPLP1/CD81/RPL14/RPL23A/RPL41/RPL28/RPL13/UBA52/RPL30/RPL36/RPL18/RPL19/RPL11/PPP3CB/RPL8/RPL5/RPL29/ADAM12",20,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0160307","protein biosynthetic process","43/260","446/8692",0.0964125560538117,3.22314591238358,8.46388944415756,5.09794720473933e-12,1.88029286068136e-09,1.88029286068136e-09,"RPS11/EIF1/RPS25/RPL35A/RPL15/CIRBP/GAPDH/RPLP1/FAU/RPL14/RPS2/RPS14/RPL23A/RPS6/RPL41/RPL28/SRP9/RPS8/RPS5/RPL13/RPSA/UBA52/RPL30/EEF1A1/RPL36/RPL18/SELENOT/RPS16/RPL19/RPS27A/RACK1/RPL11/RPS3/RPL8/DDX3X/LARP6/RPS19/RPL5/RPL29/CNBP/SECISBP2/RPS9/RPS4X",43,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0051129","negative regulation of cellular component organization","42/260","469/8692",0.0895522388059701,2.99380022962113,7.79487522906764,1.01560833328413e-10,3.45775575624273e-08,3.45775575624273e-08,"NEGR1/RPL35A/MT3/ODF2L/RPL15/GAPDH/RPLP1/IFI6/RPL14/PARK7/TUBB4A/RPL23A/RPS6/DCC/ARHGAP24/ITM2C/RPL41/RPL28/NAV3/RPL13/CD47/CLU/UBA52/RPL30/RPL36/RPL18/APOE/TERF2IP/MAP2/PGRMC1/RPL19/SEMA5A/RACK1/RPL11/RPL8/DDX3X/FEZ2/RPL5/CFL1/RPL29/B2M/CST3",42,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0006941","striated muscle contraction","20/260","127/8692",0.15748031496063,5.26468806783767,8.50122866424753,9.14178540177184e-10,2.69743614588281e-07,2.69743614588281e-07,"RPL35A/RPL15/RPLP1/RPL14/RPL23A/RPL41/RPL28/RPL13/UBA52/RPL30/RPL36/RPL18/RPL19/DMD/RPL11/RPL8/ALDOA/RPL5/RPL29/CALM1",20,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0042274","ribosomal small subunit biogenesis","13/260","70/8692",0.185714285714286,6.20857142857143,7.68280632182305,1.17963005577346e-07,3.07120154520786e-05,3.07120154520786e-05,"RPS11/RPS25/FAU/RPS14/RPS6/RPS8/RPS5/RPSA/RPS16/RPS27A/RPS19/RPS9/RPS4X",13,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0051093","negative regulation of developmental process","35/260","458/8692",0.0764192139737991,2.55475310715485,6.00267722406559,2.45518601766631e-07,6.03702961899504e-05,6.03702961899504e-05,"NEGR1/RPL35A/RBX1/MT3/RPL15/RPLP1/RPL14/ACTB/RPL23A/DCC/KLF13/RPL41/RPL28/ZFPM2/RPL13/PSMB1/STAT1/UBA52/TSC22D1/RPL30/PTN/RPL36/RPL18/APOE/RUNX1T1/MAP2/RPL19/SEMA5A/RPL11/RPL8/RPL5/CFL1/RPL29/B2M/CST3",35,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0006959","humoral immune response","11/260","58/8692",0.189655172413793,6.34031830238727,7.16525033267521,9.09250589533435e-07,0.000211807532067104,0.000211807532067104,"GAPDH/FAU/CD81/CD55/HMGN2/CLU/RPL30/HLA-A/CD46/RPS19/B2M",11,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0042255","ribosome assembly","9/260","41/8692",0.219512195121951,7.33846153846154,7.14329986856947,2.52844497427141e-06,0.000532899878863108,0.000532899878863108,"FAU/RPS14/RPS6/SBDS/RPSA/RPL11/DDX3X/RPS19/RPL5",9,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0019730","antimicrobial humoral response","7/260","24/8692",0.291666666666667,9.75064102564103,7.53775969311582,4.42313325083234e-06,0.000889853989462906,0.000889853989462906,"GAPDH/FAU/HMGN2/RPL30/HLA-A/RPS19/B2M",7,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0007276","gamete generation","25/260","308/8692",0.0811688311688312,2.71353646353646,5.37649596197922,5.08740413964291e-06,0.000978993509654762,0.000978993509654762,"RPL35A/RBX1/RPL15/CXADR/RPLP1/RPL14/CFTR/RPL23A/RPL41/RPL28/RPL13/GPX4/PSMB1/UBA52/RPL30/PTN/RPL36/RPL18/RPL19/RPL11/RPL8/DDX3X/RPL5/RPL29/SELENOF",25,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0098869","cellular oxidant detoxification","9/260","45/8692",0.2,6.68615384615385,6.71503658770088,5.75928845391635e-06,0.00101962442788135,0.00101962442788135,"MT3/PARK7/MGST3/GPX4/SELENOT/APOE/PRDX1/GSTP1/SELENOF",9,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0061061","muscle structure development","25/260","319/8692",0.0783699059561129,2.6199662406559,5.17627105534215,9.43284729863446e-06,0.00149106364799129,0.00149106364799129,"RPL35A/RPL15/CXADR/RPLP1/CD81/RPL14/ACTB/RPL23A/RPL41/RPL28/ZFPM2/RPL13/UBA52/RPL30/SGCB/RPL36/RPL18/RPL19/DMD/RPL11/PPP3CB/RPL8/RPL5/RPL29/ADAM12",25,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","5/260","13/8692",0.384615384615385,12.8579881656805,7.51283921705346,2.43607478502598e-05,0.00326729302985606,0.00326729302985606,"COX7C/COX6C/COX4I1/MT-CO3/COX5B",5,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0098754","detoxification","11/260","82/8692",0.134146341463415,4.48461538461538,5.56693884173734,2.9619695228534e-05,0.00385578738474975,0.00385578738474975,"MT3/PARK7/MGST3/MT2A/GPX4/SELENOT/APOE/LANCL1/PRDX1/GSTP1/SELENOF",11,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0000028","ribosomal small subunit assembly","5/260","15/8692",0.333333333333333,11.1435897435897,6.90412676432071,5.41094523422841e-05,0.00647266043424188,0.00647266043424188,"FAU/RPS14/RPS6/RPSA/RPS19",5,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:1900242","regulation of synaptic vesicle endocytosis","5/260","17/8692",0.294117647058824,9.83257918552036,6.40078896412145,0.00010614568434922,0.0120461743315295,0.0120461743315295,"OPHN1/PARK7/ACTB/PPP3CB/ACTG1",5,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0051248","negative regulation of protein metabolic process","24/260","349/8692",0.0687679083094556,2.29896407317611,4.34915595525449,0.000117602288454714,0.0130126932175141,0.0130126932175141,"CADM4/OPHN1/PPIA/CIRBP/GAPDH/PARK7/BEX4/GABARAPL2/BEX3/ITM2C/SRP9/ADAR/BEX1/CLU/ISG15/APOE/PARD3/RACK1/RPL11/RPS3/DDX3X/RPL5/ITM2B/CST3",24,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0003006","developmental process involved in reproduction","24/260","358/8692",0.0670391061452514,2.24116888697894,4.2111614854945,0.000173676794108009,0.018748621724928,0.018748621724928,"RPL35A/RBX1/RPL15/RPLP1/RPL14/CFTR/RPL23A/RPL41/RPL28/ZFPM2/RPL13/GPX4/PSMB1/UBA52/RPL30/PTN/RPL36/RPL18/RPL19/RPL11/RPL8/RPL5/RPL29/SELENOF",24,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:1903421","regulation of synaptic vesicle recycling","5/260","20/8692",0.25,8.35769230769231,5.78433231099688,0.000247059379611657,0.0242996625369155,0.0242996625369155,"OPHN1/PARK7/ACTB/PPP3CB/ACTG1",5,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0031396","regulation of protein ubiquitination","12/260","123/8692",0.0975609756097561,3.26153846153846,4.43555238175536,0.000299760454739726,0.0288421689712615,0.0288421689712615,"RBX1/PPIA/PARK7/BEX4/COMMD1/RPS2/BEX3/BEX1/IP6K2/ISG15/RPS3/DDX3X",12,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0002711","positive regulation of T cell mediated immunity","6/260","32/8692",0.1875,6.26826923076923,5.24252191142371,0.000318338044083276,0.0295401057585378,0.0295401057585378,"HLA-C/CD81/CD55/HLA-B/HLA-A/B2M",6,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I","4/260","12/8692",0.333333333333333,11.1435897435897,6.17417146634882,0.000320362647177997,0.0295401057585378,0.0295401057585378,"HLA-C/HLA-B/HLA-A/B2M",4,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0000302","response to reactive oxygen species","11/260","108/8692",0.101851851851852,3.40498575498576,4.41606829937912,0.000367559742900889,0.033200396368966,0.033200396368966,"MT3/PARK7/GPR37/RHOB/APOE/PRDX1/RACK1/GSTP1/RPS3/CFL1/TXNIP",11,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:2001233","regulation of apoptotic signaling pathway","15/260","183/8692",0.0819672131147541,2.74022698612863,4.17780756664535,0.000375573566402055,0.0332457720979099,0.0332457720979099,"PPIA/STAT3/IFI6/PARK7/FIS1/BEX3/ITM2C/CLU/CYLD/RACK1/GSTP1/RPS3/DDX3X/GNAI2/TMBIM6",15,"Oligodendrocyte","PD_vs_Ctrl","Down"
"GO:0006457","protein folding","36/977","141/8692",0.25531914893617,2.27147803741371,5.4165674754187,1.41696824049112e-06,0.00627150143241371,0.00627150143241371,"CCT3/CCT4/HDAC4/HSP90AB1/HSPA1A/AHSA1/DNAJB1/PPIL1/HSPA5/CALR/HSPA4/HSPH1/CCT2/HSP90AA1/ST13/CHORDC1/CCT5/COX19/CRYAB/DNAJC2/FKBP8/CCT7/DNAJA1/HSP90B1/HSPD1/DNAJC21/PTGES3/FKBP5/HSPA4L/DNAJB6/NKTR/CANX/RANBP2/PPIE/PPID/HSPA8",36,"D1 medium spiny neuron","AD_vs_Ctrl","Up"
"GO:0006457","protein folding","14/211","141/8692",0.099290780141844,4.09021545494269,5.83502114693049,7.6433778113405e-06,0.0338295901929931,0.0338295901929931,"CHORDC1/PTGES3/HDAC4/BAG2/DNAJA1/TRAP1/HSPA4L/HSPH1/HSPB1/CRYAB/DNAJB1/HSPA1A/HSPA4/AHSA1",14,"D1 medium spiny neuron","PD_vs_Ctrl","Up"
